key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ground_truth,image,category,distance_x,distance_y,participant,session,date,expName,psychopyVersion,frameRate,fbclid
,,,,,,w,0.645,1,0,48,17,1,47,pupil,w,EmjAp34.png,med_low,0.2,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.646,1,0,48,18,1,47,air,w,blank.png,med_none,0.22,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,0.812,1,0,48,19,1,47,detry,n,EmjAp34.png,nonse_low,0.205,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.929,1,0,48,20,1,47,liberty,w,EmjAp68.png,med_high,0.215,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,1.18,1,0,48,21,1,47,slame,n,EmjAp34.png,nonse_low,0.215,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.845,1,0,48,22,1,47,blanket,w,EmjAp34.png,low_low,0.24,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,1.013,1,0,48,23,1,47,mill,w,blank.png,low_none,0.22,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,1.079,1,0,48,24,1,47,utoa,n,EmjAp22.png,nonse_med,0.19,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.579,1,0,48,25,1,47,manner,w,EmjAp68.png,med_high,0.245,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,0.846,1,0,48,26,1,47,bagle,n,EmjAp68.png,nonse_high,0.21,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.73,1,0,48,27,1,47,riot,w,EmjAp34.png,high_low,0.165,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,1.613,1,0,48,28,1,47,shick,n,EmjAp34.png,nonse_low,0.205,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.545,1,0,48,29,1,47,level,w,EmjAp22.png,low_med,0.19,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,1.313,1,0,48,30,1,47,minur,n,EmjAp34.png,nonse_low,0.212,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.495,1,0,48,31,1,47,sex,w,EmjAp68.png,high_high,0.16,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.629,1,0,48,32,1,47,abuse,w,blank.png,high_none,0.22,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,0.763,1,0,48,33,1,47,ciat,n,blank.png,nonse_none,0.22,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,1.146,1,0,48,34,1,47,dright,n,EmjAp22.png,nonse_med,0.215,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,0.596,1,0,48,35,1,47,glory,w,EmjAp22.png,high_med,0.202,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,0.829,1,0,48,36,1,47,aud,n,blank.png,nonse_none,0.22,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.729,1,0,48,37,1,47,area,w,EmjAp68.png,low_high,0.195,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.578,1,0,48,38,1,47,jeans,w,EmjAp22.png,med_med,0.2,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,0.863,1,0,48,39,1,47,mea,n,blank.png,nonse_none,0.22,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,0.846,1,0,48,40,1,47,flart,n,EmjAp34.png,nonse_low,0.18,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.629,1,0,48,41,1,47,cable,w,EmjAp34.png,med_low,0.215,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,0.912,1,0,48,42,1,47,grage,n,EmjAp68.png,nonse_high,0.215,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,1.229,1,0,48,43,1,47,dums,n,EmjAp68.png,nonse_high,0.215,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.562,1,0,48,44,1,47,sparket,n,EmjAp68.png,nonse_high,0.24,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,w,0.695,1,0,48,45,1,47,reply,w,blank.png,med_none,0.22,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,0.779,1,0,48,46,1,47,lack,w,EmjAp34.png,low_low,0.18,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
,,,,,,n,1.045,1,0,48,47,1,47,swork,n,EmjAp22.png,nonse_mid,0.22,0,Prince Pølsegrott,001,2019-05-29_16h20.26.673,word_arousal,3.1.2,60,IwAR3U8MzSU_oSnpKYuMhXW2dmS0OZtlg6QELctsRAPrZ8dl2NQWG1hNIL1oI
