key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ground_truth,image,category,distance_x,distance_y,participant,session,date,expName,psychopyVersion,frameRate,fbclid
,,,,,,w,0.623,1,0,48,32,1,47,abuse,w,blank.png,high_none,0.22,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,n,0.972,1,0,48,33,1,47,ciat,n,blank.png,nonse_none,0.22,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,n,1.191,1,0,48,34,1,47,dright,n,EmjAp22.png,nonse_med,0.215,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,w,0.627,1,0,48,35,1,47,glory,w,EmjAp22.png,high_med,0.202,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,n,1.023,1,0,48,36,1,47,aud,n,blank.png,nonse_none,0.22,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,w,0.673,1,0,48,37,1,47,area,w,EmjAp68.png,low_high,0.195,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,w,0.611,1,0,48,38,1,47,jeans,w,EmjAp22.png,med_med,0.2,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,n,0.876,1,0,48,39,1,47,mea,n,blank.png,nonse_none,0.22,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,n,0.956,1,0,48,40,1,47,flart,n,EmjAp34.png,nonse_low,0.18,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,w,0.958,1,0,48,41,1,47,cable,w,EmjAp34.png,med_low,0.215,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,n,1.091,1,0,48,42,1,47,grage,n,EmjAp68.png,nonse_high,0.215,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,n,1.143,1,0,48,43,1,47,dums,n,EmjAp68.png,nonse_high,0.215,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,n,1.274,1,0,48,44,1,47,sparket,n,EmjAp68.png,nonse_high,0.24,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,w,0.659,1,0,48,45,1,47,reply,w,blank.png,med_none,0.22,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,w,0.659,1,0,48,46,1,47,lack,w,EmjAp34.png,low_low,0.18,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
,,,,,,n,0.91,1,0,48,47,1,47,swork,n,EmjAp22.png,nonse_mid,0.22,0,Casper2,001,2019-05-29_12h17.36.416,word_arousal,3.1.2,60,IwAR3TEu8a8GAf_0y3E03ewaLwCCrWj_PYny55YbECwr7fX5GSNzlOSap_Tyk
